/wiki/Transcript:The_Boy_in_the_Iceberg
Katara,You're looking at the only waterbender in the whole South Pole. This ship has haunted my tribe when Gran-Gran was a little girl. It was part of the Fire Nation's first attacks.
Yue,"The legend said the moon was the first waterbender. Our ancestor saw how it pushed and pulled the tides, and learned how to do it themselves."
Katara,I always noticed my waterbending is stronger at night.
Toph,What are you doing?
Katara,I'm making my own water!
Sokka,"Suddenly, they heard something down the hall in the dark. Oooh ... It came into the torchlight ... and they knew the blade of Wing Fung was haunted!  Ooh-aaah!"
Aang,I think I like the man with a sword for a hand better.
Toph,Water Tribe slumber parties must stink.
Katara,"No, wait! I've got one! And this is a true Southern Water Tribe story."
Sokka,Is this one of those a friend of my cousin knew some guy that this happened to stories?
Katara,"No, it happened to Mom."
Katara,"One winter when Mom was a girl, a snowstorm buried the whole village for weeks. A month later, Mom noticed she hadn't seen her friend Nini since the storm. So Mom and some others went to check on Nini's family. When they got there, no one was home.  Just a fire flickering in the fireplace. While the men went out to search, Mom stayed in the house. When she was alone, she heard a voice.  It's so cold and I can't get warm!  Mom turned and saw Nini standing by the fire. She was blue like she was frozen. Mom ran outside for help, but when everyone came back, Nini was gone."
Sokka,Where'd she go?
Katara,"No one knows. Nini's house stands empty to this day, but sometimes, people see smoke coming up from the chimney, like little Nini is still trying to get warm."
Toph,"Wait! Guys, did you hear that?  I hear people under the mountain. And they're screaming."
Sokka,"Pft! Nice try, Toph."
Toph,"No, I'm serious. I hear something."
Katara,You're probably just jumpy from the ghost stories ...
Toph,It just ... stopped.
Aang,"All right, now I'm getting scared."
Hama,"Hello, children."
Hama,Sorry to frighten you. My name is Hama.  You children shouldn't be out in the forest by yourselves at night.  I have an inn nearby. Why don't you come back there for some spiced tea and warm beds?
Sokka,"Yes, please."
Katara,Thanks for letting us stay here tonight. You have a lovely inn.
Hama,Aren't you sweet?  You know you should be careful. People have been disappearing in those woods you were camping in.
Sokka,What do you mean disappearing?
Hama,"When the moon turns full, people walk in and they don't come out.  Who wants more tea?"
Hama,"Don't worry, you'll all be completely safe here.  Why don't I show you to your rooms and you can get a good night's rest?"
Sokka,"I know, Momo.  This place is creepy!  I don't know if I'm gonna be able to fall asleep!"
Hama,"Wakey, wakey!  Time to go shopping!"
Katara,That Mr. Yao seems to have a thing for you. Maybe we should go back and see if he'll give us some free komodo sausages?
Hama,You would have me use my feminine charms to take advantage of that poor man?  I think you and I are going to get along swimmingly!
Villager,You won't have any ash bananas till next week?
Shop owner,"Well, I have to send the boy to Hing Wa Island to get them, and it's a two day trip."
Villager,"Oh, right. Tomorrow's the full moon."
Shop owner,Exactly. I can't lose another delivery boy in the woods.
Sokka,"People disappearing in the woods, weird stuff happening during full moons? This just reeks of Spirit World shenanigans."
Aang,"I bet if we take a little walk around town, we'll find out what these people did to the environment to make the spirits mad."
Sokka,"And then you can sew up this little mystery lickety-split, Avatar style!"
Aang,Helping people ... that's what I do.
Hama,Why don't you take all those things back to the inn? I just have to run a couple more errands. I'll be back in a little while.
Sokka,This is a mysterious little town you have here.
Hama,Mysterious town for mysterious children.
Sokka,"That Hama seems a little strange. Like she knows something, or she's hiding something."
Katara,That's ridiculous. She's a nice woman who took us in and gave us a place to stay.  She kinda reminds me of Gran-Gran.
Sokka,"But what did she mean by that comment, mysterious children?"
Katara,"Gee, I don't know. Maybe because she found four strange kids camping in the woods at night? Isn't that a little mysterious?"
Sokka,I'm gonna take a look around.
Katara,"Sokka! Sokka, what are you doing?  You can't just snoop around someone's house."
Sokka,It'll be fine.
Aang,She could be home any minute.
Katara,"Sokka, you're gonna get us all in trouble and this is just plain rude!"
Sokka,I'm not finished yet.  Come on ...
Aang,"Okay, that's pretty creepy."
Katara,"So she's got a hobby. There's nothing weird about that.  Sokka, you've looked enough.  Hama will be back soon."
Sokka,"Just an ordinary puppet-loving innkeeper, huh? Well then why does she have a locked door up here?"
Katara,Probably to keep people like you from snooping through her stuff!
Sokka,"We'll see.  It's empty, except for a little chest."
Toph,Maybe it's treasure!
Katara,"Sokka, what are you doing? You're breaking into a private room!"
Sokka,I have to see what's in there.
Aang,We shouldn't be doing this.
Sokka,Maybe there's a key here somewhere ...
Toph,Ooh! Hand it over!
Sokka,"Come on, come on!"
Toph,This isn't as easy as it looks!
Aang,"Guys, I don't know about this ..."
Katara,This is crazy! I'm leaving!
Sokka,"Suit yourself! Do it, Toph!"
Hama,I'll tell you what's in the box.
Sokka,An old comb?
Hama,It's my greatest treasure. It's the last thing I own from growing up in the Southern Water Tribe.
Katara,You're from the Southern Water Tribe?
Hama,Just like you.
Katara,How did you know?
Hama,I heard you talking around your campfire.
Sokka,But why didn't you tell us?
Hama,"I wanted to surprise you! I bought all this food today so I could fix you a big Water Tribe dinner. Of course, I can't get all the ingredients I need here, but ocean kumquats are a lot like sea prunes if you stew them long enough."
Aang,Great ...
Katara,I knew I felt a bond with you right away.
Sokka,"And I knew you were keeping a secret, so I guess we're both right.  But I'm sorry we were sneaking around."
Hama,"Apology accepted.  Now, let's get cooking!"
Aang,I'd steer clear of the sea prunes.
Toph,I thought they were ocean kumquats.
Aang,Close enough.
Hama,Who wants five flavor soup?
Katara,You're a waterbender!  I've never met another waterbender from our tribe!
Hama,That's because the Fire Nation wiped them all out. I was the last one ...
Sokka,So how did you end up out here?
Hama,I was stolen from my home.
Hama,It was over sixty years ago when the raids started.
Hama,"They came again and again, each time rounding up more of our waterbenders and taking them captive."
Hama,"We did our best to hold them off, but our numbers dwindled as the raids continued."
Hama,"Finally, I too was captured."
Hama,I was led away in chains. The last waterbender of the Southern Water Tribe.
Hama,They put us in terrible prisons here in the Fire Nation. I was the only one who managed to escape.
Sokka,How did you get away? And why did you stay in the Fire Nation?
Hama,I'm sorry. It's too painful to talk about anymore.
Katara,We completely understand. We lost our mother in a raid.
Hama,"Oh, you poor things."
Katara,I can't tell you what it means to meet you. It's an honor. You're a hero.
Hama,I never thought I'd meet another Southern waterbender. I'd like to teach you what I know so you can carry on the Southern tradition when I'm gone.
Katara,"Yes! Yes, of course! To learn about my heritage, it would mean everything to me."
Hama,"Growing up in the South Pole, waterbenders are totally at home surrounded by snow and ice and seas. But as you probably noticed on your travels, that isn't the case wherever you go."
Katara,"I know! When we were stranded in the desert, I felt like there was almost nothing I could do."
Hama,That's why you have to learn to control water wherever it exists.
Katara,I've even used my own sweat for waterbending.
Hama,"That's very resourceful, Katara. You're thinking like a true master. But did you know you could even pull water out of thin air?"
Hama,"You have got to keep an open mind, Katara.  There's water in places you never think about."
Aang,This has got to be the nicest natural setting in the Fire Nation. I don't see anything that would make a spirit mad around here.
Toph,Maybe the Moon Spirit just turned mean.
Sokka,"The Moon Spirit is a gentle, loving lady. She rules the sky with compassion and ... lunar goodness!"
Aang,"Excuse me, sir. Can you tell us anything about the spirit that's been stealing people?"
Villager,Only one man ever saw it and lived and that's Old Man Ding.
Toph,Where does Old Man Ding live?
Katara,"Wow, these flowers are beautiful."
Hama,"They're called fire lilies. They only bloom a few weeks a year, but they're one of my favorite things about living here. And like all plants and all living things, they're filled with water."
Katara,I met a waterbender who lived in a swamp and could control the vines by bending the water inside.
Hama,You can take it even further.
Katara,"That was incredible!  It's a shame about the lilies, though."
Hama,"They're just flowers. When you're a waterbender in a strange land, you do what you must to survive. Tonight I'll teach you the ultimate technique of waterbending. It can only be done during the full moon, when your bending is at its peak."
Katara,But isn't that dangerous? I thought people have been disappearing around here during the full moon.
Hama,"Oh, Katara. Two master waterbenders beneath a full moon?  I don't think we have anything to worry about."
Aang,Old Man Ding?
Ding,"Huh?  Ow, dang blame it! What? Can't you see I'm busy? Got a full moon rising. And why does everyone call me that? I'm not that old!  Well, I'm young at heart."
Ding,Not ready to get snapped up by some moon monster yet at least.
Sokka,We wanted to ask you about that.
Aang,Did you get a good look at the spirit that took you?
Ding,"Didn't see no spirit, just felt something come over me, like I was possessed. Forced me to start walking toward the mountain.  I tried to fight it, but I couldn't control my own limbs. It just about had me into a cave up there.  And I looked up at the moon for what I thought would be my last glimpse of light.  But then the sun started to rise and I got control of myself again! I just high-tailed it away from that mountain as quick as I could!"
Sokka,Why would a spirit want to take people to a mountain?
Toph,Oh no!  I did hear people screaming under the mountain. The missing villagers must still be there!
